"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"SystemeStructureAuteur","SystemeStructureAuteur","","","",0,*,"","","","null {[]} {[]}
","Modèle métier - Système / Structure","Système auteur du document","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"SystemeStructureAuteur.systeme","SystemeStructureAuteur.systeme","","","",1,1,"","","","Base {[]} {[]}
","Identification du système.","Identification du système.","","","","","","","","","",,,,,"",,,,"SystemeStructureAuteur.systeme",1,1,"",""
"SystemeStructureAuteur.systeme.identifiantSysteme","SystemeStructureAuteur.systeme.identifiantSysteme","","","",1,*,"","","","Identifier {[]} {[]}
","Identifiant du systeme.","Identifiant du systeme.","","","","","","","","","",,,,,"",,,,"SystemeStructureAuteur.systeme.identifiantSysteme",1,*,"",""
"SystemeStructureAuteur.systeme.typeSysteme","SystemeStructureAuteur.systeme.typeSysteme","","","",1,1,"","","","CodeableConcept {[]} {[]}
","type du systeme.","type du systeme.","","","","","","","","","",,,,,"",,,,"SystemeStructureAuteur.systeme.typeSysteme",1,1,"",""
"SystemeStructureAuteur.systeme.nomModeleSysteme","SystemeStructureAuteur.systeme.nomModeleSysteme","","","",1,1,"","","","string {[]} {[]}
","Nom du modèle du système.","Nom du modèle du système.","","","","","","","","","",,,,,"",,,,"SystemeStructureAuteur.systeme.nomModeleSysteme",1,1,"",""
"SystemeStructureAuteur.systeme.nomSysteme","SystemeStructureAuteur.systeme.nomSysteme","","","",1,1,"","","","string {[]} {[]}
","Nom du système.","Nom du système.","","","","","","","","","",,,,,"",,,,"SystemeStructureAuteur.systeme.nomSysteme",1,1,"",""
"SystemeStructureAuteur.structure","SystemeStructureAuteur.structure","","","",1,1,"","","","Base {[]} {[]}
","Structure.","Structure.","","","","","","","","","",,,,,"",,,,"SystemeStructureAuteur.structure",1,1,"",""
"SystemeStructureAuteur.structure.identifiantStructure","SystemeStructureAuteur.structure.identifiantStructure","","","",1,1,"","","","Identifier {[]} {[]}
","Identifiant de la structure.","Identifiant de la structure.","","","","","","","","","",,,,,"",,,,"SystemeStructureAuteur.structure.identifiantStructure",1,1,"",""
"SystemeStructureAuteur.structure.nomStructure","SystemeStructureAuteur.structure.nomStructure","","","",1,1,"","","","string {[]} {[]}
","Nom de la structure.","Nom de la structure.","","","","","","","","","",,,,,"",,,,"SystemeStructureAuteur.structure.nomStructure",1,1,"",""
"SystemeStructureAuteur.structure.adresse","SystemeStructureAuteur.structure.adresse","","","",0,*,"","","","Address {[]} {[]}
","Adresse géopostale.","Adresse géopostale.","","","","","","","","","",,,,,"",,,,"SystemeStructureAuteur.structure.adresse",0,*,"",""
"SystemeStructureAuteur.structure.coordonneesTelecom","SystemeStructureAuteur.structure.coordonneesTelecom","","","",0,*,"","","","ContactPoint {[]} {[]}
","Coordonnées télécom.","Coordonnées télécom.","","","","","","","","","",,,,,"",,,,"SystemeStructureAuteur.structure.coordonneesTelecom",0,*,"",""
"SystemeStructureAuteur.structure.secteurActivite","SystemeStructureAuteur.structure.secteurActivite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Secteur d'activité.","Secteur d'activité.","","","","","","","","","",,,,,"",,,,"SystemeStructureAuteur.structure.secteurActivite",0,1,"",""
