"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"FrReferencesExternes","FrReferencesExternes","","","",0,*,"","","","null {[]} {[]}
","Références externes","Entrée Références externes","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"FrReferencesExternes.codeReferenceExterne","FrReferencesExternes.codeReferenceExterne","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de l'entrée.","Code de l'entrée.","","","","","","","","","",,,,,"",,,,"FrReferencesExternes.codeReferenceExterne",1,1,"",""
"FrReferencesExternes.blocNarratif","FrReferencesExternes.blocNarratif","","","",1,1,"","","","Narrative {[]} {[]}
","Partie narrative de l’entrée.","Partie narrative de l’entrée.","","","","","","","","","",,,,,"",,,,"FrReferencesExternes.blocNarratif",1,1,"",""
"FrReferencesExternes.reference","FrReferencesExternes.reference","","","",1,*,"","","","Base {[]} {[]}
","Document référencé","Document référencé","","","","","","","","","",,,,,"",,,,"FrReferencesExternes.reference",1,*,"",""
"FrReferencesExternes.reference.externalDocument","FrReferencesExternes.reference.externalDocument","","","",1,1,"","","","Base {[]} {[]}
","Document référencé","Document référencé","","","","","","","","","",,,,,"",,,,"FrReferencesExternes.reference.externalDocument",1,1,"",""
"FrReferencesExternes.reference.externalDocument.identifiant","FrReferencesExternes.reference.externalDocument.identifiant","","","",1,1,"","","","Extension {[CanonicalType[http://hl7.org/fhir/StructureDefinition/elementdefinition-identifier]]} {[]}
","Identifiant du document","Identifiant du document","","","","","","","","","",,,,,"",,,,"FrReferencesExternes.reference.externalDocument.identifiant",1,1,"",""
"FrReferencesExternes.reference.externalDocument.text","FrReferencesExternes.reference.externalDocument.text","","","",0,1,"","","","Base {[]} {[]}
","Référence externe du document","Référence externe du document","","","","","","","","","",,,,,"",,,,"FrReferencesExternes.reference.externalDocument.text",0,1,"",""
"FrReferencesExternes.reference.externalDocument.text.reference","FrReferencesExternes.reference.externalDocument.text.reference","","","",0,1,"","","","uri {[]} {[]}
","Cet élément contient l’URL du document","Cet élément contient l’URL du document","","","","","","","","","",,,,,"",,,,"FrReferencesExternes.reference.externalDocument.text.reference",0,1,"",""
